,Age,Gender,Race,Offenses Severity,Arrest Day of Week,Arrest Date,Arrest Month,Arrest Year,Temperature,Weather Condition,Incident Location,Incident Latitude,Incident Longitude,Incident Neighborhood,Incident Zone
7869,18.0,M,B,F,Friday,04,August,2017,83.16,Clear,"1000 Block Brookline BL Pittsburgh, PA 15226",40.39215439,-80.01767607,Brookline,6
7870,62.0,M,B,F,Friday,04,August,2017,83.16,Clear,"2200 Block Penn AV Pittsburgh, PA 15222",40.45219589,-79.98196734,Strip District,2
7871,29.0,F,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"Josephine ST & S 21st ST Pittsburgh, PA 15203",40.42492318,-79.97665264,South Side Slopes,3
7872,19.0,F,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"Birmingham AV & Transverse AV Pittsburgh, PA 15210",40.40291374,-79.98425066,Carrick,3
7873,48.0,M,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"Parkhurst ST & Hazlip WY Pittsburgh, PA 15212",40.45671338,-80.00653265,Central North Side,1
7874,26.0,M,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"4400 Block Browns Hill RD Pittsburgh, PA 15217",40.41949053,-79.92703317,Squirrel Hill South,4
7875,29.0,F,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"100 Block S 18th ST Pittsburgh, PA 15203",40.42813128,-79.98083281,South Side Flats,3
7876,47.0,M,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"Broadway AV & Shiras AV Pittsburgh, PA 15216",40.40391362,-80.03027909,Beechview,6
7877,55.0,M,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"7000 Block Mt Vernon ST Pittsburgh, PA 15208",40.46247131,-79.89950769,Homewood North,5
7878,33.0,M,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"E Carson ST & S 24th ST Pittsburgh, PA 15203",40.42821123,-79.97116748,South Side Flats,3
7879,34.0,M,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"300 Block Winston ST Pittsburgh, PA 15207",40.40493511,-79.93916174,Hazelwood,4
7880,55.0,F,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"300 Block Winston ST Pittsburgh, PA 15207",40.40493511,-79.93916174,Hazelwood,4
7881,50.0,M,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"400 Block Iberia ST Pittsburgh, PA 15211",40.42437416,-80.00096449,Mount Washington,3
7882,31.0,F,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"400 Block Iberia ST Pittsburgh, PA 15211",40.42437416,-80.00096449,Mount Washington,3
7883,18.0,M,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"5th AV & Liberty AV Pittsburgh, PA 15222",40.44168851,-80.0027003,Central Business District,2
7884,26.0,M,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"1300 Block Barr AV Pittsburgh, PA 15205",40.43646662,-80.05262364,Westwood,6
7885,21.0,F,W,F,Saturday,05,August,2017,67.08,Mostly Cloudy,"1400 Block E Carson ST Pittsburgh, PA 15203",40.42864859,-79.98403098,South Side Flats,3
7886,28.0,M,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"200 Block Dunseith ST Pittsburgh, PA 15213",40.44051495,-79.9648265,West Oakland,4
7887,42.0,M,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"2500 Block East Hills DR Pittsburgh, PA 15221",40.45667568,-79.87128337,East Hills,5
7888,36.0,M,B,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"West End BRDG Pittsburgh, PA 15220",0.0,0.0,West End,6
7889,46.0,F,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"100 Block Federal ST Pittsburgh, PA 15212",40.44779138,-80.00376367,North Shore,1
7890,28.0,M,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"200 Block North Shore DR Pittsburgh, PA 15212",40.45527309,-80.00887041,North Shore,1
7891,54.0,M,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"200 Block Bailey AV Pittsburgh, PA 15211",40.4269092,-80.00314041,Mount Washington,3
7892,59.0,M,B,F,Saturday,05,August,2017,67.08,Mostly Cloudy,"Highland Park BRDG & Highland Park Brg RAMP Pittsburgh, PA 15206",0.0,0.0,Highland Park,5
7893,36.0,F,W,M,Saturday,05,August,2017,67.08,Mostly Cloudy,"3800 Block Perrysville AV Pittsburgh, PA 15214",40.48755132,-80.01602089,Perry North,1
7894,37.0,M,W,F,Saturday,05,August,2017,67.08,Mostly Cloudy,"500 Block Mc Clintock AV Pittsburgh, PA 15214",40.46313542,-80.01385545,Perry South,1
7895,53.0,M,B,F,Saturday,05,August,2017,67.08,Mostly Cloudy,"Watson ST & Stevenson ST Pittsburgh, PA 15219",40.43819611,-79.98649547,Bluff,2
7896,36.0,M,W,F,Saturday,05,August,2017,67.08,Mostly Cloudy,"1100 Block Berkshire AV Pittsburgh, PA 15226",40.38986643,-80.01665175,Brookline,6
7897,37.0,M,B,M,Sunday,06,August,2017,68.59,Clear,"Smithfield ST & Blvd Of The Allies Pittsburgh, PA 15222",40.43777805,-80.0001799,Central Business District,2
7898,23.0,F,B,M,Sunday,06,August,2017,68.59,Clear,"2400 Block Allequippa ST Pittsburgh, PA 15213",40.44279175,-79.96568994,Terrace Village,2
7899,23.0,M,B,M,Sunday,06,August,2017,68.59,Clear,"2900 Block Sheraden BL Pittsburgh, PA 15204",40.45336760000001,-80.05405784,Sheraden,6
7900,26.0,M,B,M,Sunday,06,August,2017,68.59,Clear,"100 Block 9th ST Pittsburgh, PA 15222",40.44509999,-79.99905,Central Business District,2
7901,63.0,F,W,M,Sunday,06,August,2017,68.59,Clear,"5th AV & Penn AV Pittsburgh, PA 15208",40.45403729,-79.91242362,Larimer,5
7902,28.0,F,B,M,Sunday,06,August,2017,68.59,Clear,"1600 Block Brighton PL Pittsburgh, PA 15212",40.45787483,-80.01696245,California-Kirkbride,1
7903,28.0,M,W,F,Sunday,06,August,2017,68.59,Clear,"100 Block Pius ST Pittsburgh, PA 15203",40.42432527,-79.98114281,South Side Slopes,3
7904,65.0,M,B,M,Sunday,06,August,2017,68.59,Clear,"Bedford AV & Chauncey ST Pittsburgh, PA 15219",40.44980421,-79.97462011,Bedford Dwellings,2
7905,34.0,F,B,F,Sunday,06,August,2017,68.59,Clear,"800 Block Ashdale ST Pittsburgh, PA 15210",40.41531634,-79.99962123,Beltzhoover,3
7906,18.0,M,B,F,Sunday,06,August,2017,68.59,Clear,"TARENTUM TARENTUM, PA ",0.0,0.0,Outside City,OSC
7907,50.0,M,W,M,Sunday,06,August,2017,68.59,Clear,"1000 Block Premier ST Pittsburgh, PA 15201",40.48407071,-79.94221379,Stanton Heights,5
7908,72.0,M,B,M,Sunday,06,August,2017,68.59,Clear,"800 Block Freeport RD Pittsburgh, PA 15215",40.48782354,-79.89761421,Lincoln-Lemington-Belmar,5
7909,55.0,M,B,M,Sunday,06,August,2017,68.59,Clear,"1300 Block 5th AV Pittsburgh, PA 15219",40.43846683,-79.98814139,Bluff,2
7910,25.0,M,B,M,Sunday,06,August,2017,68.59,Clear,"1700 Block Cliff ST Pittsburgh, PA 15219",40.44553635,-79.98659687,Crawford-Roberts,2
7911,57.0,M,A,M,Sunday,06,August,2017,68.59,Clear,"1300 Block Hodgkiss ST Pittsburgh, PA 15212",40.46714064,-80.02959574,Marshall-Shadeland,1
7912,28.0,M,A,M,Sunday,06,August,2017,68.59,Clear,"1300 Block Hodgkiss ST Pittsburgh, PA 15212",40.46714064,-80.02959574,Marshall-Shadeland,1
7913,50.0,M,W,M,Sunday,06,August,2017,68.59,Clear,"600 Block Commonwealth PL Pittsburgh, PA 15222",40.44173292,-80.0064055,Central Business District,2
7914,32.0,M,B,F,Sunday,06,August,2017,68.59,Clear,"100 Block Rhine PL Pittsburgh, PA 15212",40.4667862,-79.99409859,Spring Hill-City View,1
7915,31.0,M,B,M,Monday,07,August,2017,66.61,Overcast,"300 Block Lamont PL Pittsburgh, PA 15232",40.45479178,-79.92709487,Shadyside,4
7916,46.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"2000 Block Penn AV Pittsburgh, PA 15222",40.45097636,-79.98357825,Central Business District,2
7917,26.0,M,W,M,Monday,07,August,2017,66.61,Overcast,"700 Block Liberty AV Pittsburgh, PA 15222",40.44239042,-79.99984634,Central Business District,2
7918,31.0,M,O,F,Monday,07,August,2017,66.61,Overcast,"200 Block Edmond ST Pittsburgh, PA 15224",40.46520812,-79.94754987,Bloomfield,5
7919,56.0,M,B,M,Monday,07,August,2017,66.61,Overcast,"2000 Block 5th AV Pittsburgh, PA 15219",40.43800271,-79.9775296,West Oakland,4
7920,23.0,M,B,M,Monday,07,August,2017,66.61,Overcast,"2000 Block De Ruad ST Pittsburgh, PA 15219",40.45167392,-80.04190688,West Oakland,4
7921,46.0,F,B,F,Monday,07,August,2017,66.61,Overcast,"30 Block Welsh WY Pittsburgh, PA 15203",40.42479068,-79.98736295,South Side Slopes,3
7922,46.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"600 Block Penn AV Pittsburgh, PA 15222",40.44258495,-80.00178951,Central Business District,2
7923,37.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"Frankstown AV & Brushton AV Pittsburgh, PA 15221",40.45552646,-79.88809309999999,Homewood North,5
7924,14.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"7300 Block Hamilton AV Pittsburgh, PA 15208",40.45401652,-79.89564429,Homewood South,5
7925,16.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"2300 Block East Hills DR Pittsburgh, PA 15221",40.45656464,-79.87136146,East Hills,5
7926,62.0,M,W,M,Monday,07,August,2017,66.61,Overcast,"Cherry WY & 3rd AV Pittsburgh, PA 15219",40.43789044,-79.99902558,Central Business District,2
7927,20.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"2500 Block Maple AV Pittsburgh, PA 15214",40.46983151,-80.00726666,Perry South,1
7928,26.0,M,B,M,Monday,07,August,2017,66.61,Overcast,"Huxley ST & Allendorf ST Pittsburgh, PA 15204",0.0,0.0,Sheraden,6
7929,25.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"600 Block Liberty AV Pittsburgh, PA 15222",40.44177298,-80.00162045,Central Business District,2
7930,32.0,M,W,M,Monday,07,August,2017,66.61,Overcast,"1900 Block Sarah ST Pittsburgh, PA 15203",40.42769722,-79.9791878,South Side Flats,3
7931,57.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"3300 Block Spring WY Pittsburgh, PA 15201",40.46129058,-79.96832429,Lower Lawrenceville,2
7932,47.0,M,W,M,Monday,07,August,2017,66.61,Overcast,"800 Block E Warrington AV Pittsburgh, PA 15210",40.42153188,-79.99357756,Allentown,3
7933,32.0,F,W,M,Monday,07,August,2017,66.61,Overcast,"Middle ST & Suismon ST Pittsburgh, PA 15212",40.45536416,-79.999646,East Allegheny,1
7934,20.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"1700 Block Belleau DR Pittsburgh, PA 15212",40.46030258,-80.00698007,Fineview,1
7935,56.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"1700 Block Belleau DR Pittsburgh, PA 15212",40.46030258,-80.00698007,Fineview,1
7936,34.0,M,W,M,Monday,07,August,2017,66.61,Overcast,Winton ST,0.0,0.0,Mount Washington,3
7937,23.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"900 Block 2nd AV Pittsburgh, PA 15219",40.4350955,-79.99307769,Bluff,2
7938,23.0,M,B,M,Monday,07,August,2017,66.61,Overcast,"1100 Block Steuben ST Pittsburgh, PA 15220",40.44190389,-80.04546358,Crafton Heights,6
7939,47.0,M,B,M,Monday,07,August,2017,66.61,Overcast,"East Ohio ST & Cedar AV Pittsburgh, PA 15212",40.45331224,-80.00169385,Allegheny Center,1
7940,29.0,M,B,F,Monday,07,August,2017,66.61,Overcast,"Monongahela ST & Marsden ST Pittsburgh, PA 15207",40.41077897,-79.94235437,Hazelwood,4
7941,27.0,F,B,M,Monday,07,August,2017,66.61,Overcast,"Fletcher WY & N Homewood AV Pittsburgh, PA 15208",40.45986165,-79.89534011,Homewood North,5
7942,27.0,M,W,M,Monday,07,August,2017,66.61,Overcast,"1100 Block Round Top ST Pittsburgh, PA 15205",40.441810499999995,-80.05438395,Crafton Heights,6
7943,45.0,F,W,M,Monday,07,August,2017,66.61,Overcast,"400 Block Cedar AV Pittsburgh, PA 15212",40.45182616,-80.00076377,East Allegheny,1
7944,56.0,M,B,M,Monday,07,August,2017,66.61,Overcast,"Watson ST & Stevenson ST Pittsburgh, PA 15219",40.43819611,-79.98649547,Bluff,2
7945,48.0,M,B,M,Monday,07,August,2017,66.61,Overcast,"Watson ST & Stevenson ST Pittsburgh, PA 15219",40.43819611,-79.98649547,Bluff,2
7946,48.0,M,W,M,Tuesday,08,August,2017,72.13,Clear,"100 Block Duffland ST Pittsburgh, PA 15210",40.39218322,-79.98497875,Carrick,3
7947,20.0,F,W,M,Tuesday,08,August,2017,72.13,Clear,"6300 Block Burchfield AV Pittsburgh, PA 15217",40.42654664,-79.92333497,Squirrel Hill South,4
7948,40.0,M,W,F,Tuesday,08,August,2017,72.13,Clear,"North Shore DR Pittsburgh, PA 15212",0.0,0.0,North Shore,1
7949,32.0,M,B,M,Tuesday,08,August,2017,72.13,Clear,"500 Block Cora ST Pittsburgh, PA 15206",40.45039113,-79.88773894,Homewood South,5
7950,31.0,M,B,M,Tuesday,08,August,2017,72.13,Clear,"2000 Block Ley ST Pittsburgh, PA 15212",40.4678888,-79.9803732,Troy Hill,1
7951,30.0,M,W,M,Tuesday,08,August,2017,72.13,Clear,"Hopeland ST & Custer AV Pittsburgh, PA 15210",40.39250498,-79.97947902,Carrick,3
7952,77.0,M,W,M,Tuesday,08,August,2017,72.13,Clear,"5200 Block Lytle ST Pittsburgh, PA 15207",40.40503459,-79.94517602,Hazelwood,4
7953,51.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"500 Block Penn AV Pittsburgh, PA 15222",40.44227309,-80.00411265,Central Business District,2
7954,28.0,M,W,M,Tuesday,08,August,2017,72.13,Clear,"Chartiers AV & Hillsboro ST Pittsburgh, PA 15204",40.45328513,-80.05457975,Sheraden,6
7955,16.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Ibis WY & Mathews AV Pittsburgh, PA 15210",40.41342871,-79.98927068,Knoxville,3
7956,12.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7957,11.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7958,12.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7959,11.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7960,12.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7961,11.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7962,12.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7963,11.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7964,12.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7965,11.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7966,12.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7967,11.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7968,12.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7969,11.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7970,12.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7971,11.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",0.0,0.0,Brighton Heights,1
7972,56.0,F,B,F,Tuesday,08,August,2017,72.13,Clear,"900 Block Liberty AV Pittsburgh, PA 15222",40.44288811,-79.99793652,Central Business District,2
7973,25.0,M,B,M,Tuesday,08,August,2017,72.13,Clear,"100 Block N Highland AV Pittsburgh, PA 15206",40.46142377,-79.92474335,East Liberty,5
7974,27.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"E OHIO ST Pittsburgh, PA ",0.0,0.0,Troy Hill,1
7975,34.0,M,B,M,Tuesday,08,August,2017,72.13,Clear,"10 Block Wheeler ST Pittsburgh, PA 15221",40.45450357,-79.88430193,East Hills,5
7976,18.0,M,B,M,Tuesday,08,August,2017,72.13,Clear,"200 Block Moore AV Pittsburgh, PA 15210",40.41133669,-79.99039074,Knoxville,3
7977,32.0,F,W,M,Tuesday,08,August,2017,72.13,Clear,"W North AV & Palo Alto ST Pittsburgh, PA 15212",40.45471737,-80.01059520000001,Allegheny Center,1
7978,40.0,F,W,M,Tuesday,08,August,2017,72.13,Clear,"E North AV & Howard ST Pittsburgh, PA 15212",40.456839200000005,-79.99923238,East Allegheny,1
7979,26.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"Larimer AV & Meadow ST Pittsburgh, PA 15206",40.46527121,-79.91450769,Larimer,5
7980,55.0,F,W,M,Tuesday,08,August,2017,72.13,Clear,"Seneca ST & Forbes AV Pittsburgh, PA 15219",40.43726149,-79.97595392,Bluff,2
7981,47.0,M,B,M,Tuesday,08,August,2017,72.13,Clear,"1600 Block Gopher ST Pittsburgh, PA 15206",40.46921275,-79.88943725,Lincoln-Lemington-Belmar,5
7982,51.0,M,B,M,Tuesday,08,August,2017,72.13,Clear,"2000 Block Wyandotte ST Pittsburgh, PA 15219",40.43822449,-79.97746711,Crawford-Roberts,2
7983,41.0,M,B,F,Tuesday,08,August,2017,72.13,Clear,"8100 Block Frankstown AV Pittsburgh, PA 15221",40.45523686,-79.88335605,East Hills,5
7984,50.0,M,W,M,Tuesday,08,August,2017,72.13,Clear,"200 Block Cheston ST Pittsburgh, PA 15227",40.38841821,-79.9747584,Carrick,3
7985,32.0,F,B,F,Tuesday,08,August,2017,72.13,Clear,"100 Block 6th ST Pittsburgh, PA 15222",40.44399023,-80.00263013,Central Business District,2
7986,37.0,F,W,F,Tuesday,08,August,2017,72.13,Clear,"100 Block Station Square DR Pittsburgh, PA 15219",40.43306478,-80.00371413,South Shore,3
7987,22.0,F,B,F,Tuesday,08,August,2017,72.13,Clear,"3400 Block W Prospect AV Pittsburgh, PA 15205",40.44682072,-80.08042787,Fairywood,6
7988,24.0,M,B,M,Tuesday,08,August,2017,72.13,Clear,"1100 Block Brownsville RD Pittsburgh, PA 15210",40.40493936,-79.99089923,Carrick,3
7989,48.0,M,W,M,Tuesday,08,August,2017,72.13,Clear,"300 Block Becks Run RD Pittsburgh, PA 15210",40.39341804,-79.97994038,Carrick,3
7990,38.0,M,W,F,Wednesday,09,August,2017,76.35,Clear,"5900 Block Elwood ST Pittsburgh, PA 15232",40.45406715,-79.92746045,Shadyside,4
7991,56.0,M,W,M,Wednesday,09,August,2017,76.35,Clear,"5100 Block Carnegie ST Pittsburgh, PA 15201",40.4778375,-79.95464984,Upper Lawrenceville,2
7992,32.0,M,B,M,Wednesday,09,August,2017,76.35,Clear,"3100 Block Cordell PL Pittsburgh, PA 15203",40.41766931,-79.96341784,Arlington Heights,3
7993,36.0,M,B,M,Wednesday,09,August,2017,76.35,Clear,"100 Block Charles ST Pittsburgh, PA 15210",40.41659309,-79.98815784,Knoxville,3
7994,33.0,M,W,M,Wednesday,09,August,2017,76.35,Clear,"2400 Block S 18th ST Pittsburgh, PA 15203",40.42169494,-79.98300467,South Side Slopes,3
7995,57.0,M,B,M,Wednesday,09,August,2017,76.35,Clear,"N Neville ST & Bayard ST Pittsburgh, PA ",40.45039191,-79.94875125,Shadyside,4
7996,44.0,M,B,F,Wednesday,09,August,2017,76.35,Clear,"100 Block E Mc Intyre AV Pittsburgh, PA 15214",40.46858029999999,-80.01177862,Perry South,1
7997,16.0,M,B,M,Wednesday,09,August,2017,76.35,Clear,"Suncrest ST & Brownsville RD Pittsburgh, PA 15210",40.41040927,-79.99034965,Knoxville,3
7998,24.0,F,W,M,Wednesday,09,August,2017,76.35,Clear,"2400 Block Village RD Pittsburgh, PA 15205",40.4490093,-80.07660742,Fairywood,6
7999,22.0,M,B,F,Wednesday,09,August,2017,76.35,Clear,"5100 Block Langhorn ST Pittsburgh, PA 15207",40.40653513,-79.94785349,Hazelwood,4
8000,51.0,F,B,M,Wednesday,09,August,2017,76.35,Clear,"Obey AV & Noblestown RD Pittsburgh, PA 15205",40.43807504,-80.04946461,Crafton Heights,6
8001,53.0,F,W,M,Wednesday,09,August,2017,76.35,Clear,"1700 Block Mount Joseph ST Pittsburgh, PA 15210",40.39759228,-79.99134599,Carrick,3
8002,53.0,M,B,M,Wednesday,09,August,2017,76.35,Clear,"1300 Block Evanston ST Pittsburgh, PA 15204",40.45357205,-80.06997718,Sheraden,6
8003,26.0,M,B,M,Wednesday,09,August,2017,76.35,Clear,"1000 Block Johnston AV Pittsburgh, PA 15207",40.40733266,-79.92650661,Glen Hazel,4
8004,42.0,F,W,M,Wednesday,09,August,2017,76.35,Clear,"East ST & Royal ST Pittsburgh, PA 15212",40.46597777,-79.99974662,Spring Hill-City View,1
8005,53.0,M,B,M,Wednesday,09,August,2017,76.35,Clear,"Virgin WY & Cedar AV Pittsburgh, PA 15212",40.45298477,-80.00158945,East Allegheny,1
8006,20.0,M,H,F,Wednesday,09,August,2017,76.35,Clear,"100 Block N Euclid AV Pittsburgh, PA 15206",40.46251827,-79.92773997,Highland Park,5
8007,21.0,M,B,F,Wednesday,09,August,2017,76.35,Clear,"100 Block N Euclid AV Pittsburgh, PA 15206",40.46251827,-79.92773997,Highland Park,5
8008,32.0,F,W,M,Wednesday,09,August,2017,76.35,Clear,"200 Block Mc Kinley ST Pittsburgh, PA 15210",40.40869833,-79.99115316,Knoxville,3
8009,48.0,M,W,F,Wednesday,09,August,2017,76.35,Clear,"Bedford AV & Somers DR Pittsburgh, PA 15219",40.44940944,-79.97554969,Middle Hill,2
8010,18.0,M,B,M,Wednesday,09,August,2017,76.35,Clear,"Bedford AV & Somers DR Pittsburgh, PA 15219",40.44940944,-79.97554969,Middle Hill,2
8011,20.0,M,B,F,Wednesday,09,August,2017,76.35,Clear,"Bedford AV & Somers DR Pittsburgh, PA 15219",40.44940944,-79.97554969,Middle Hill,2
8012,31.0,M,B,F,Thursday,10,August,2017,75.98,Partly Cloudy,"7000 Block Chaucer ST Pittsburgh, PA 15208",40.46379661,-79.8989785,Homewood North,5
8013,31.0,M,B,M,Thursday,10,August,2017,75.98,Partly Cloudy,"100 Block Perry View AV Pittsburgh, PA 15214",40.49471802,-80.02395457,Perry North,1
8014,40.0,M,B,F,Thursday,10,August,2017,75.98,Partly Cloudy,"800 Block Clarissa ST Pittsburgh, PA 15219",40.45296921,-79.95978474,Upper Hill,2
8015,58.0,F,U,F,Thursday,10,August,2017,75.98,Partly Cloudy,"6300 Block Stanton AV Pittsburgh, PA 15206",40.46827809,-79.91668801,Highland Park,5
8016,47.0,M,W,M,Thursday,10,August,2017,75.98,Partly Cloudy,"700 Block Municipal ST Pittsburgh, PA 15204",40.45214862,-80.05271937,Crafton Heights,6
8017,36.0,F,W,M,Thursday,10,August,2017,75.98,Partly Cloudy,"300 Block 3rd AV Pittsburgh, PA 15222",40.43880878,-80.00161855,Central Business District,2
8018,25.0,M,B,M,Thursday,10,August,2017,75.98,Partly Cloudy,"Mulford ST & N Braddock AV Pittsburgh, PA 15221",40.452651200000005,-79.89130093,Homewood South,5
8019,22.0,M,W,M,Thursday,10,August,2017,75.98,Partly Cloudy,"400 Block Camfield ST Pittsburgh, PA 15210",40.405625,-79.99837394,Bon Air,3
8020,36.0,M,W,M,Thursday,10,August,2017,75.98,Partly Cloudy,"1000 Block Bell ST Pittsburgh, PA 15205",40.41754874,-80.07413033,East Carnegie,6
8021,54.0,M,B,M,Thursday,10,August,2017,75.98,Partly Cloudy,"5th AV & Market ST Pittsburgh, PA 15222",40.44138289,-80.00210877,Central Business District,2
8022,49.0,M,W,F,Thursday,10,August,2017,75.98,Partly Cloudy,"2900 Block Josephine ST Pittsburgh, PA 15203",40.42281714,-79.96690963,South Side Slopes,3
8023,29.0,M,B,M,Thursday,10,August,2017,75.98,Partly Cloudy,"1800 Block Brett ST Pittsburgh, PA 15205",40.43094664,-80.05719062,Westwood,6
8024,28.0,M,B,M,Thursday,10,August,2017,75.98,Partly Cloudy,"2200 Block Somers DR Pittsburgh, PA 15219",40.44942249,-79.97568703,Bedford Dwellings,2
8025,50.0,M,B,M,Thursday,10,August,2017,75.98,Partly Cloudy,"2300 Block Railroad ST Pittsburgh, PA 15222",40.45413941,-79.98303407,Central Business District,2
